,fromid,nullid,frompos,nullpos,period
1069,11177,1069,0,0,948
1070,11205,1070,0,0,951
1071,11213,1071,22,0,951
1072,11220,1072,9,0,952
1073,11224,1073,4,0,952
1074,11230,1074,3,0,952
1075,11238,1075,2,0,953
1076,11239,1076,1,0,953
1077,11243,1077,12,0,954
1078,11246,1078,5,0,954
1079,11248,1079,12,0,954
1080,11252,1080,0,0,955
1081,11254,1081,0,0,955
1082,11265,1082,22,0,956
1083,11271,1083,22,0,956
1084,11273,1084,12,0,956
1085,11298,1085,0,0,958
1086,11339,1086,0,0,961
1087,11346,1087,22,0,962
1088,11383,1088,22,0,965
1089,11394,1089,0,0,966
1090,11434,1090,15,0,969
1091,11446,1091,16,0,971
1092,11449,1092,20,0,971
1093,11450,1093,12,0,971
1094,11451,1094,14,0,971
1095,11457,1095,16,0,971
1096,11460,1096,14,0,971
1097,11464,1097,20,0,971
1098,11476,1098,1,0,973
1099,11477,1099,2,0,973
1100,11487,1100,0,0,974
1101,11513,1101,0,0,976
1102,11526,1102,2,0,977
1103,11531,1103,1,0,977
1104,11533,1104,0,0,978
1105,11562,1105,0,0,981
1106,11563,1106,2,0,981
1107,11565,1107,1,0,981
1108,11568,1108,5,0,981
1109,11607,1109,0,0,984
1110,11616,1110,5,0,985
1111,11638,1111,0,0,987
1112,11692,1112,0,0,991
1113,11707,1113,0,0,993
1114,11743,1114,0,0,996
1115,11784,1115,0,0,999
1116,11788,1116,4,0,1000
1117,11796,1117,5,0,1000
1118,11816,1118,5,0,1002
1119,11817,1119,0,0,1002
1120,11839,1120,1,0,1004
1121,11840,1121,2,0,1004
1122,11841,1122,0,0,1004
1123,11842,1123,0,0,1004
1124,11843,1124,1,0,1004
1125,11844,1125,2,0,1004
1126,11851,1126,12,0,1005
1127,11852,1127,9,0,1005
1128,11854,1128,18,0,1005
1129,11857,1129,18,0,1005
1130,11858,1130,14,0,1005
1131,11911,1131,0,0,1010
1132,11919,1132,23,0,1011
1133,11922,1133,16,0,1011
1134,11936,1134,20,0,1013
1135,11937,1135,14,0,1013
1136,11945,1136,0,0,1013
1137,11954,1137,20,0,1015
1138,11982,1138,24,0,1017
1139,11988,1139,22,0,1017
1140,12003,1140,3,0,1019
1141,12014,1141,0,0,1020
1142,12022,1142,11,0,1020
1143,12038,1143,22,0,1022
1144,12119,1144,0,0,1029
1145,12123,1145,0,0,1029
1146,12157,1146,0,0,1031
1147,12246,1147,4,0,1038
1148,12303,1148,0,0,1042
1149,12348,1149,12,0,1046
1150,12353,1150,11,0,1046
1151,12359,1151,0,0,1047
1152,12361,1152,0,0,1047
1153,12376,1153,0,0,1049
1154,12422,1154,0,0,1052
1155,12463,1155,1,0,1056
1156,12468,1156,2,0,1056
1157,12475,1157,1,0,1056
1158,12554,1158,0,0,1064
1159,12561,1159,0,0,1064
1160,12580,1160,5,0,1066
1161,12582,1161,15,0,1066
1162,12585,1162,2,0,1066
1163,12586,1163,1,0,1066
1164,12588,1164,10,0,1066
1165,12598,1165,12,0,1068
1166,12602,1166,15,0,1068
1167,12605,1167,8,0,1068
1168,12606,1168,10,0,1068
1169,12636,1169,0,0,1071
1170,12640,1170,16,0,1071
1171,12643,1171,16,0,1071
1172,12646,1172,18,0,1071
1173,12660,1173,0,0,1073
1174,12673,1174,16,0,1074
1175,12675,1175,16,0,1074
1176,12683,1176,20,0,1074
1177,12687,1177,20,0,1074
1178,12689,1178,0,0,1075
1179,12719,1179,0,0,1077
1180,12733,1180,14,0,1078
1181,12747,1181,0,0,1080
1182,12748,1182,22,0,1080
1183,12750,1183,12,0,1080
1184,12754,1184,16,0,1080
1185,12755,1185,0,0,1080
1186,12771,1186,0,0,1082
1187,12774,1187,16,0,1082
1188,12777,1188,12,0,1083
1189,12794,1189,12,0,1085
1190,12795,1190,0,0,1085
1191,12805,1191,16,0,1085
1192,12819,1192,14,0,1087
1193,12821,1193,18,0,1087
1194,12827,1194,22,0,1087
1195,12830,1195,12,0,1088
1196,12831,1196,16,0,1088
1197,12835,1197,12,0,1088
1198,12839,1198,2,0,1089
1199,12840,1199,1,0,1089
1200,12845,1200,2,0,1089
1201,12853,1201,4,0,1090
1202,12866,1202,0,0,1091
1203,12872,1203,5,0,1092
1204,12873,1204,4,0,1092
1205,12880,1205,22,0,1093
1206,12885,1206,18,0,1093
1207,12936,1207,0,0,1097
1208,12952,1208,20,0,1099
1209,12954,1209,18,0,1099
1210,12957,1210,22,0,1099
1211,12959,1211,23,0,1099
1212,12974,1212,18,0,1101
1213,12977,1213,0,0,1101
1214,12998,1214,12,0,1103
1215,13006,1215,1,0,1104
1216,13010,1216,1,0,1104
1217,13035,1217,0,0,1106
1218,13038,1218,22,0,1107
1219,13042,1219,18,0,1107
1220,13047,1220,12,0,1108
1221,13050,1221,14,0,1108
1222,13061,1222,0,0,1110
1223,13087,1223,1,0,1112
1224,13094,1224,0,0,1113
1225,13125,1225,0,0,1117
1226,13146,1226,0,0,1119
1227,13153,1227,0,0,1119
1228,13156,1228,16,0,1120
1229,13158,1229,22,0,1120
1230,13159,1230,21,0,1120
1231,13162,1231,16,0,1120
1232,13164,1232,18,0,1120
1233,13195,1233,0,0,1123
1234,13207,1234,2,0,1124
1235,13211,1235,1,0,1124
1236,13212,1236,2,0,1124
1237,13217,1237,16,0,1125
1238,13227,1238,5,0,1126
1239,13228,1239,4,0,1126
1240,13230,1240,0,0,1126
1241,13233,1241,0,0,1126
1242,13234,1242,12,0,1126
1243,13304,1243,22,0,1132
1244,13308,1244,0,0,1132
1245,13311,1245,0,0,1132
1246,13312,1246,22,0,1132
1247,13328,1247,0,0,1134
1248,13335,1248,22,0,1134
1249,13357,1249,22,0,1136
1250,13392,1250,16,0,1139
1251,13396,1251,14,0,1140
1252,13397,1252,15,0,1140
1253,13401,1253,14,0,1140
1254,13411,1254,0,0,1141
1255,13419,1255,16,0,1141
1256,13434,1256,4,0,1143
1257,13435,1257,22,0,1143
1258,13439,1258,4,0,1143
1259,13440,1259,5,0,1143
1260,13443,1260,22,0,1143
1261,13452,1261,9,0,1144
1262,13453,1262,2,0,1144
1263,13454,1263,1,0,1144
1264,13456,1264,16,0,1144
1265,13462,1265,22,0,1145
1266,13463,1266,0,0,1145
1267,13464,1267,22,0,1145
1268,13475,1268,16,0,1147
1269,13476,1269,0,0,1147
1270,13483,1270,12,0,1147
1271,13484,1271,22,0,1147
1272,13486,1272,22,0,1147
1273,13491,1273,20,0,1148
1274,13503,1274,0,0,1150
1275,13518,1275,20,0,1151
1276,13523,1276,22,0,1151
1277,13534,1277,12,0,1152
1278,13542,1278,9,0,1153
1279,13546,1279,0,0,1153
1280,13562,1280,20,0,1155
1281,13564,1281,9,0,1155
1282,13568,1282,14,0,1155
1283,13569,1283,15,0,1155
1284,13573,1284,22,0,1156
1285,13580,1285,14,0,1157
1286,13585,1286,4,0,1157
1287,13586,1287,14,0,1157
1288,13587,1288,20,0,1157
1289,13588,1289,5,0,1157
1290,13608,1290,9,0,1159
1291,13610,1291,18,0,1159
1292,13615,1292,0,0,1160
1293,13624,1293,2,0,1161
1294,13627,1294,1,0,1161
1295,13659,1295,12,0,1164
1296,13664,1296,1,0,1164
1297,13666,1297,20,0,1164
1298,13669,1298,2,0,1164
1299,13672,1299,2,0,1164
1300,13673,1300,0,0,1164
1301,13676,1301,1,0,1164
1302,13735,1302,4,0,1170
1303,13742,1303,5,0,1170
1304,13748,1304,15,0,1170
1305,13753,1305,16,0,1171
1306,13764,1306,0,0,1172
1307,13770,1307,0,0,1172
1308,13801,1308,20,0,1175
1309,13804,1309,12,0,1175
1310,13807,1310,11,0,1175
1311,13808,1311,12,0,1175
1312,13809,1312,9,0,1175
1313,13816,1313,16,0,1176
1314,13821,1314,16,0,1176
1315,13837,1315,0,0,1178
1316,13843,1316,3,0,1178
1317,13852,1317,16,0,1179
1318,13853,1318,22,0,1179
1319,13858,1319,16,0,1179
1320,13859,1320,18,0,1179
1321,13865,1321,0,0,1180
1322,13880,1322,0,0,1182
1323,13888,1323,3,0,1182
1324,13920,1324,3,0,1185
1325,13935,1325,20,0,1186
1326,13940,1326,0,0,1186
1327,13948,1327,20,0,1186
1328,13974,1328,0,0,1189
1329,14000,1329,0,0,1191
1330,14001,1330,3,0,1191
1331,14004,1331,0,0,1191
1332,14037,1332,3,0,1193
1333,14049,1333,2,0,1194
1334,14050,1334,16,0,1194
1335,14060,1335,3,0,1196
1336,14077,1336,0,0,1198
1337,14078,1337,3,0,1198
1338,14101,1338,0,0,1200
1339,14105,1339,16,0,1200
1340,14106,1340,18,0,1200
1341,14108,1341,12,0,1200
1342,14109,1342,14,0,1200
1343,14110,1343,16,0,1200
1344,14114,1344,22,0,1200
1345,14115,1345,8,0,1200
1346,14116,1346,22,0,1200
1347,14117,1347,3,0,1201
1348,14136,1348,22,0,1203
1349,14139,1349,20,0,1203
1350,14142,1350,18,0,1203
1351,14146,1351,20,0,1203
1352,14149,1352,0,0,1204
1353,14151,1353,4,0,1204
1354,14153,1354,8,0,1204
1355,14158,1355,4,0,1204
1356,14172,1356,16,0,1206
1357,14175,1357,20,0,1207
1358,14183,1358,3,0,1207
1359,14200,1359,3,0,1209
1360,14217,1360,0,0,1210
1361,14250,1361,3,0,1213
1362,14259,1362,0,0,1213
1363,14276,1363,0,0,1215
1364,14294,1364,3,0,1216
1365,14314,1365,0,0,1218
1366,14326,1366,16,0,1219
1367,14333,1367,20,0,1219
1368,14346,1368,20,0,1221
1369,14366,1369,7,0,1223
1370,14369,1370,0,0,1223
1371,14370,1371,3,0,1223
1372,14389,1372,0,0,1225
1373,14393,1373,9,0,1225
1374,14394,1374,16,0,1225
1375,14452,1375,0,0,1230
1376,14456,1376,11,0,1230
1377,14458,1377,9,0,1230
1378,14459,1378,12,0,1230
1379,14509,1379,4,0,1235
1380,14511,1380,0,0,1235
1381,14512,1381,4,0,1235
1382,14515,1382,22,0,1235
1383,14516,1383,5,0,1235
1384,14517,1384,0,0,1235
1385,14522,1385,22,0,1235
1386,14566,1386,0,0,1240
1387,14569,1387,4,0,1240
1388,14597,1388,9,0,1243
1389,14598,1389,22,0,1243
1390,14600,1390,20,0,1243
1391,14602,1391,18,0,1243
1392,14634,1392,0,0,1246
1393,14639,1393,5,0,1246
1394,14640,1394,4,0,1246
1395,14644,1395,4,0,1246
1396,14645,1396,5,0,1246
1397,14708,1397,9,0,1251
1398,14714,1398,0,0,1251
1399,14720,1399,14,0,1252
1400,14725,1400,15,0,1252
1401,14728,1401,9,0,1253
1402,14741,1402,0,0,1254
1403,14811,1403,0,0,1259
1404,14835,1404,22,0,1262
1405,14847,1405,9,0,1263
1406,14850,1406,16,0,1263
1407,14852,1407,12,0,1263
1408,14854,1408,0,0,1263
1409,14858,1409,11,0,1263
1410,14861,1410,12,0,1263
1411,14916,1411,18,0,1269
1412,14917,1412,9,0,1269
1413,14923,1413,22,0,1269
1414,14924,1414,0,0,1270
1415,14929,1415,15,0,1270
1416,14935,1416,12,0,1271
1417,14937,1417,11,0,1271
1418,14938,1418,18,0,1271
1419,14942,1419,9,0,1271
1420,14943,1420,22,0,1271
1421,14953,1421,9,0,1273
1422,14955,1422,16,0,1273
1423,14963,1423,15,0,1274
1424,14964,1424,22,0,1274
1425,14965,1425,12,0,1274
1426,14966,1426,14,0,1274
1427,14973,1427,0,0,1274
1428,14974,1428,22,0,1274
1429,14982,1429,11,0,1276
1430,14987,1430,12,0,1276
1431,15006,1431,15,0,1278
1432,15055,1432,0,0,1282
1433,15076,1433,0,0,1284
1434,15078,1434,10,0,1284
1435,15086,1435,22,0,1286
1436,15088,1436,18,0,1286
1437,15094,1437,18,0,1286
1438,15103,1438,0,0,1287
1439,15166,1439,0,0,1292
1440,15181,1440,22,0,1294
1441,15188,1441,9,0,1295
1442,15190,1442,15,0,1295
1443,15192,1443,11,0,1295
1444,15197,1444,8,0,1295
1445,15198,1445,16,0,1295
1446,15199,1446,20,0,1295
1447,15281,1447,0,0,1302
1448,15329,1448,0,0,1305
1449,15330,1449,15,0,1305
1450,15341,1450,10,0,1305
1451,15354,1451,9,0,1307
1452,15375,1452,0,0,1308
1453,15378,1453,0,0,1308
1454,15396,1454,16,0,1310
1455,15404,1455,9,0,1310
1456,15427,1456,2,0,1313
1457,15431,1457,1,0,1313
1458,15432,1458,2,0,1313
1459,15435,1459,9,0,1313
1460,15441,1460,1,0,1313
1461,15450,1461,0,0,1315
1462,15459,1462,8,0,1315
1463,15501,1463,12,0,1319
1464,15504,1464,9,0,1319
1465,15505,1465,0,0,1319
1466,15512,1466,14,0,1319
1467,15513,1467,1,0,1320
1468,15548,1468,9,0,1323
1469,15550,1469,13,0,1323
1470,15595,1470,0,0,1325
1471,15612,1471,0,0,1327
1472,15620,1472,13,0,1327
1473,15622,1473,12,0,1327
1474,15664,1474,5,0,1331
1475,15672,1475,4,0,1331
1476,15673,1476,5,0,1331
1477,15676,1477,4,0,1331
1478,15679,1478,13,0,1332
1479,15697,1479,16,0,1333
1480,15699,1480,0,0,1334
1481,15715,1481,13,0,1335
1482,15723,1482,22,0,1336
1483,15735,1483,0,0,1337
1484,15761,1484,15,0,1339
1485,15766,1485,13,0,1339
1486,15779,1486,0,0,1340
1487,15788,1487,13,0,1341
1488,15796,1488,0,0,1342
1489,15797,1489,21,0,1342
1490,15798,1490,0,0,1342
1491,15799,1491,5,0,1342
1492,15800,1492,4,0,1342
1493,15802,1493,22,0,1342
1494,15818,1494,14,0,1345
1495,15819,1495,4,0,1345
1496,15824,1496,9,0,1345
1497,15834,1497,22,0,1346
1498,15848,1498,2,0,1348
1499,15849,1499,1,0,1348
1500,15857,1500,21,0,1349
1501,15858,1501,23,0,1349
1502,15860,1502,16,0,1349
1503,15861,1503,12,0,1349
1504,15864,1504,20,0,1349
1505,15867,1505,9,0,1350
1506,15871,1506,0,0,1350
1507,15905,1507,9,0,1353
1508,15906,1508,22,0,1353
1509,15913,1509,14,0,1354
1510,15947,1510,0,0,1357
1511,15956,1511,0,0,1357
1512,15967,1512,12,0,1359
1513,15972,1513,4,0,1359
1514,15976,1514,4,0,1359
1515,15978,1515,22,0,1359
1516,15980,1516,5,0,1359
1517,15983,1517,12,0,1359
1518,15985,1518,5,0,1359
1519,15987,1519,14,0,1360
1520,15992,1520,14,0,1360
1521,16000,1521,22,0,1361
1522,16003,1522,16,0,1361
1523,16008,1523,16,0,1361
1524,16025,1524,20,0,1363
1525,16030,1525,0,0,1364
1526,16052,1526,9,0,1366
1527,16053,1527,4,0,1366
1528,16055,1528,12,0,1366
1529,16060,1529,5,0,1366
1530,16067,1530,20,0,1367
1531,16072,1531,0,0,1368
1532,16102,1532,0,0,1370
1533,16144,1533,8,0,1374
1534,16146,1534,14,0,1374
1535,16150,1535,12,0,1374
1536,16153,1536,16,0,1374
1537,16154,1537,0,0,1374
1538,16159,1538,16,0,1374
1539,16200,1539,0,0,1378
1540,16207,1540,16,0,1378
1541,16218,1541,24,0,1379
1542,16223,1542,22,0,1379
1543,16225,1543,22,0,1379
1544,16241,1544,0,0,1381
1545,16245,1545,10,0,1381
1546,16248,1546,8,0,1381
1547,16255,1547,0,0,1381
1548,16326,1548,14,0,1387
1549,16334,1549,16,0,1387
1550,16335,1550,20,0,1388
1551,16338,1551,0,0,1388
1552,16343,1552,10,0,1388
1553,16378,1553,2,0,1392
1554,16386,1554,1,0,1392
1555,16406,1555,0,0,1394
1556,16442,1556,0,0,1397
1557,16476,1557,0,0,1399
1558,16518,1558,14,0,1402
1559,16541,1559,0,0,1404
1560,16545,1560,0,0,1404
1561,16606,1561,0,0,1409
1562,16610,1562,20,0,1409
1563,16612,1563,0,0,1409
1564,16636,1564,2,0,1412
1565,16638,1565,20,0,1412
1566,16639,1566,5,0,1412
1567,16643,1567,10,0,1412
1568,16645,1568,4,0,1412
1569,16646,1569,12,0,1412
1570,16648,1570,5,0,1412
1571,16649,1571,20,0,1412
1572,16650,1572,14,0,1412
1573,16652,1573,0,0,1413
1574,16654,1574,0,0,1413
1575,16674,1575,3,0,1415
1576,16729,1576,15,0,1419
1577,16738,1577,3,0,1419
1578,16746,1578,0,0,1421
1579,16762,1579,22,0,1422
1580,16764,1580,18,0,1422
1581,16772,1581,22,0,1422
1582,16774,1582,0,0,1423
1583,16780,1583,3,0,1423
1584,16799,1584,3,0,1425
1585,16807,1585,0,0,1426
1586,16812,1586,20,0,1426
1587,16832,1587,3,0,1428
1588,16837,1588,0,0,1428
1589,16841,1589,0,0,1428
1590,16861,1590,2,0,1430
1591,16863,1591,1,0,1430
1592,16871,1592,14,0,1431
1593,16872,1593,20,0,1431
1594,16877,1594,4,0,1431
1595,16878,1595,7,0,1431
1596,16879,1596,1,0,1432
1597,16881,1597,12,0,1432
1598,16882,1598,16,0,1432
1599,16901,1599,3,0,1434
1600,16904,1600,0,0,1434
1601,16907,1601,22,0,1435
1602,16914,1602,22,0,1435
1603,16920,1603,14,0,1436
1604,16929,1604,15,0,1436
1605,16954,1605,3,0,1439
1606,16957,1606,0,0,1439
1607,16971,1607,1,0,1440
1608,16973,1608,2,0,1440
1609,16978,1609,0,0,1441
1610,16992,1610,3,0,1442
1611,17022,1611,0,0,1444
1612,17051,1612,0,0,1447
1613,17063,1613,3,0,1448
1614,17081,1614,0,0,1449
1615,17083,1615,0,0,1449
1616,17098,1616,3,0,1451
1617,17110,1617,22,0,1452
1618,17112,1618,0,0,1452
1619,17115,1619,18,0,1452
1620,17124,1620,3,0,1453
1621,17130,1621,0,0,1454
1622,17137,1622,3,0,1455
1623,17146,1623,15,0,1456
1624,17165,1624,0,0,1458
1625,17167,1625,0,0,1458
1626,17206,1626,3,0,1461
1627,17220,1627,11,0,1462
1628,17221,1628,1,0,1462
1629,17222,1629,12,0,1462
1630,17224,1630,2,0,1462
1631,17227,1631,16,0,1462
1632,17234,1632,0,0,1463
1633,17235,1633,22,0,1463
1634,17238,1634,0,0,1463
1635,17239,1635,22,0,1463
1636,17254,1636,0,0,1465
1637,17260,1637,3,0,1465
1638,17293,1638,20,0,1468
1639,17297,1639,19,0,1468
1640,17313,1640,3,0,1469
1641,17325,1641,0,0,1470
1642,17347,1642,0,0,1472
1643,17353,1643,3,0,1472
1644,17355,1644,0,0,1472
1645,17394,1645,0,0,1476
1646,17451,1646,3,0,1479
1647,17469,1647,3,0,1481
1648,17483,1648,0,0,1482
1649,17490,1649,17,0,1482
1650,17512,1650,8,0,1484
1651,17563,1651,0,0,1488
1652,17598,1652,2,0,1490
1653,17599,1653,20,0,1490
1654,17602,1654,3,0,1490
1655,17603,1655,2,0,1490
1656,17604,1656,6,0,1490
1657,17607,1657,17,0,1490
1658,17611,1658,19,0,1490
1659,17656,1659,3,0,1495
1660,17660,1660,0,0,1495
1661,17666,1661,22,0,1495
1662,17711,1662,3,0,1499
1663,17727,1663,3,0,1501
1664,17747,1664,0,0,1502
1665,17756,1665,0,0,1502
1666,17764,1666,3,0,1503
1667,17796,1667,3,0,1506
1668,17799,1668,19,0,1506
1669,17803,1669,17,0,1506
1670,17804,1670,2,0,1506
1671,17806,1671,20,0,1506
1672,17807,1672,10,0,1506
1673,17820,1673,0,0,1508
1674,17862,1674,2,0,1511
1675,17864,1675,1,0,1511
1676,17870,1676,2,0,1511
1677,17879,1677,5,0,1512
1678,17880,1678,9,0,1512
1679,17883,1679,22,0,1512
1680,17885,1680,4,0,1512
1681,17887,1681,4,0,1512
1682,17890,1682,14,0,1513
1683,17893,1683,14,0,1513
1684,17912,1684,4,0,1515
1685,17920,1685,5,0,1515
1686,17924,1686,19,0,1516
1687,17962,1687,19,0,1519
1688,17967,1688,14,0,1520
1689,17973,1689,0,0,1520
1690,17979,1690,22,0,1521
1691,17983,1691,12,0,1521
1692,17984,1692,5,0,1521
1693,17985,1693,4,0,1521
1694,17996,1694,3,0,1523
1695,18000,1695,22,0,1523
1696,18007,1696,13,0,1523
1697,18024,1697,0,0,1525
1698,18030,1698,3,0,1526
1699,18042,1699,0,0,1527
1700,18045,1700,0,0,1527
1701,18082,1701,2,0,1531
1702,18085,1702,4,0,1531
1703,18100,1703,0,0,1532
1704,18111,1704,17,0,1533
1705,18127,1705,19,0,1535
1706,18162,1706,0,0,1538
1707,18192,1707,19,0,1541
1708,18218,1708,0,0,1543
1709,18228,1709,8,0,1543
1710,18231,1710,9,0,1544
1711,18268,1711,4,0,1548
1712,18269,1712,5,0,1548
1713,18273,1713,0,0,1548
1714,18284,1714,0,0,1550
1715,18311,1715,5,0,1553
1716,18316,1716,4,0,1553
1717,18319,1717,5,0,1553
1718,18320,1718,4,0,1553
1719,18324,1719,0,0,1554
1720,18376,1720,0,0,1559
1721,18383,1721,9,0,1560
1722,18385,1722,22,0,1560
1723,18387,1723,18,0,1560
1724,18396,1724,22,0,1560
1725,18434,1725,0,0,1564
1726,18436,1726,1,0,1564
1727,18457,1727,16,0,1566
1728,18464,1728,14,0,1566
1729,18468,1729,12,0,1567
1730,18473,1730,12,0,1567
1731,18474,1731,20,0,1567
1732,18482,1732,0,0,1568
1733,18500,1733,20,0,1570
1734,18502,1734,14,0,1570
1735,18503,1735,16,0,1570
1736,18507,1736,12,0,1570
1737,18511,1737,12,0,1570
1738,18515,1738,9,0,1570
1739,18544,1739,0,0,1573
1740,18579,1740,0,0,1576
1741,18626,1741,9,0,1581
1742,18631,1742,4,0,1581
1743,18636,1743,20,0,1581
1744,18637,1744,5,0,1581
1745,18638,1745,0,0,1582
1746,18680,1746,0,0,1586
1747,18699,1747,0,0,1588
1748,18714,1748,4,0,1589
1749,18733,1749,9,0,1591
1750,18736,1750,5,0,1592
1751,18742,1751,0,0,1592
1752,18743,1752,4,0,1592
1753,18747,1753,2,0,1593
1754,18749,1754,2,0,1593
1755,18765,1755,0,0,1595
1756,18794,1756,0,0,1598
1757,18813,1757,0,0,1600
1758,18822,1758,5,0,1601
1759,18830,1759,4,0,1601
1760,18837,1760,12,0,1602
1761,18859,1761,0,0,1604
1762,18884,1762,20,0,1606
1763,18886,1763,0,0,1606
1764,18890,1764,22,0,1606
1765,18891,1765,18,0,1606
1766,18909,1766,0,0,1608
1767,18918,1767,18,0,1609
1768,18923,1768,1,0,1609
1769,18924,1769,22,0,1609
1770,18929,1770,1,0,1609
1771,18939,1771,12,0,1611
1772,18945,1772,22,0,1612
1773,18946,1773,16,0,1612
1774,18953,1774,0,0,1613
1775,18954,1775,20,0,1613
1776,18958,1776,0,0,1613
1777,18963,1777,12,0,1614
1778,18973,1778,20,0,1615
1779,18974,1779,5,0,1615
1780,18978,1780,9,0,1615
1781,18986,1781,16,0,1616
1782,18989,1782,2,0,1617
1783,18990,1783,9,0,1617
1784,18993,1784,5,0,1617
1785,18995,1785,4,0,1617
1786,18996,1786,2,0,1617
1787,18997,1787,1,0,1617
1788,19001,1788,0,0,1618
1789,19003,1789,12,0,1618
1790,19005,1790,12,0,1618
1791,19007,1791,20,0,1618
1792,19012,1792,22,0,1619
1793,19016,1793,9,0,1620
1794,19018,1794,5,0,1620
1795,19021,1795,14,0,1620
1796,19022,1796,20,0,1620
1797,19045,1797,16,0,1623
1798,19052,1798,22,0,1623
1799,19075,1799,22,0,1625
1800,19079,1800,16,0,1625
1801,19109,1801,9,0,1627
1802,19112,1802,16,0,1627
1803,19114,1803,0,0,1628
1804,19125,1804,22,0,1629
1805,19134,1805,9,0,1629
1806,19147,1806,16,0,1630
1807,19153,1807,22,0,1631
1808,19154,1808,2,0,1631
1809,19155,1809,21,0,1631
1810,19156,1810,9,0,1631
1811,19158,1811,1,0,1631
1812,19159,1812,2,0,1631
1813,19163,1813,10,0,1632
1814,19164,1814,15,0,1632
1815,19165,1815,23,0,1632
1816,19168,1816,0,0,1632
1817,19174,1817,15,0,1634
1818,19177,1818,14,0,1634
1819,19188,1819,21,0,1635
1820,19191,1820,16,0,1635
1821,19193,1821,22,0,1635
1822,19199,1822,9,0,1636
1823,19227,1823,9,0,1639
1824,19241,1824,22,0,1640
1825,19250,1825,16,0,1641
1826,19255,1826,12,0,1641
1827,19258,1827,21,0,1642
1828,19263,1828,22,0,1642
1829,19264,1829,0,0,1642
1830,19267,1830,9,0,1643
1831,19280,1831,20,0,1644
1832,19297,1832,22,0,1645
1833,19316,1833,0,0,1647
1834,19360,1834,22,0,1651
1835,19394,1835,23,0,1653
1836,19396,1836,22,0,1653
1837,19407,1837,0,0,1654
1838,19414,1838,16,0,1655
1839,19424,1839,22,0,1655
1840,19426,1840,12,0,1655
1841,19440,1841,22,0,1657
1842,19444,1842,0,0,1657
1843,19452,1843,21,0,1658
1844,19477,1844,16,0,1660
1845,19487,1845,9,0,1661
1846,19489,1846,5,0,1661
1847,19494,1847,4,0,1661
1848,19495,1848,5,0,1661
1849,19499,1849,4,0,1661
1850,19500,1850,0,0,1661
1851,19503,1851,12,0,1662
1852,19504,1852,22,0,1662
1853,19506,1853,2,0,1663
1854,19559,1854,0,0,1667
1855,19561,1855,0,0,1667
1856,19571,1856,20,0,1668
1857,19573,1857,20,0,1668
1858,19640,1858,20,0,1674
1859,19668,1859,0,0,1676
1860,19671,1860,9,0,1676
1861,19676,1861,12,0,1677
1862,19683,1862,20,0,1677
1863,19688,1863,0,0,1678
1864,19709,1864,0,0,1680
1865,19717,1865,9,0,1680
1866,19735,1866,0,0,1682
1867,19736,1867,5,0,1682
1868,19739,1868,0,0,1682
1869,19741,1869,4,0,1682
1870,19747,1870,20,0,1683
1871,19753,1871,8,0,1684
1872,19764,1872,0,0,1685
1873,19771,1873,22,0,1686
1874,19776,1874,18,0,1686
1875,19778,1875,22,0,1686
1876,19789,1876,0,0,1687
1877,19793,1877,0,0,1687
1878,19794,1878,2,0,1688
1879,19796,1879,2,0,1688
1880,19804,1880,0,0,1689
1881,19818,1881,16,0,1690
1882,19845,1882,0,0,1693
1883,19881,1883,0,0,1697
1884,19912,1884,4,0,1699
1885,19916,1885,0,0,1699
1886,19918,1886,1,0,1700
1887,19929,1887,16,0,1701
1888,19932,1888,0,0,1701
1889,19966,1889,0,0,1704
1890,19985,1890,23,0,1706
1891,19988,1891,22,0,1706
1892,19991,1892,14,0,1706
1893,20010,1893,0,0,1708
1894,20028,1894,2,0,1710
1895,20053,1895,0,0,1713
1896,20068,1896,0,0,1713
1897,20098,1897,0,0,1716
1898,20162,1898,0,0,1721
1899,20218,1899,0,0,1726
1900,20227,1900,0,0,1726
1901,20269,1901,8,0,1729
1902,20298,1902,12,0,1732
1903,20304,1903,0,0,1732
1904,20306,1904,11,0,1732
1905,20315,1905,22,0,1734
1906,20317,1906,24,0,1734
1907,20371,1907,17,0,1738
1908,20374,1908,0,0,1738
1909,20381,1909,24,0,1739
1910,20385,1910,22,0,1739
1911,20396,1911,19,0,1741
1912,20421,1912,9,0,1743
1913,20423,1913,12,0,1743
1914,20430,1914,17,0,1743
1915,20433,1915,11,0,1743
1916,20443,1916,14,0,1745
1917,20444,1917,9,0,1745
1918,20458,1918,22,0,1746
1919,20462,1919,24,0,1746
1920,20465,1920,9,0,1747
1921,20475,1921,0,0,1748
1922,20511,1922,9,0,1751
1923,20520,1923,0,0,1752
1924,20549,1924,22,0,1754
1925,20579,1925,0,0,1756
1926,20621,1926,3,0,1759
1927,20626,1927,11,0,1760
1928,20633,1928,11,0,1760
1929,20643,1929,0,0,1762
1930,20667,1930,0,0,1764
1931,20692,1931,0,0,1766
1932,20694,1932,3,0,1766
1933,20727,1933,3,0,1768
1934,20776,1934,3,0,1773
1935,20837,1935,0,0,1777
1936,20839,1936,3,0,1777
1937,20858,1937,15,0,1778
1938,20862,1938,10,0,1778
1939,20866,1939,0,0,1779
1940,20874,1940,0,0,1779
1941,20913,1941,0,0,1782
1942,20914,1942,18,0,1782
1943,20942,1943,9,0,1785
1944,20956,1944,10,0,1786
